condition,hidden_width,fold,epoch,train_loss,balanced_accuracy_full
intermediate,256,0,31,0.24416459078207745,0.5167985973106942
intermediate,256,0,32,0.23008146394462692,0.5070170336778443
intermediate,256,0,33,0.19548257627508267,0.5274452242892284
intermediate,256,0,34,0.18166161319524626,0.5281619814529326
intermediate,256,0,35,0.1928470826055275,0.537863435493496
intermediate,256,0,36,0.17499192204488678,0.5398695688249217
intermediate,256,0,37,0.1738866682506334,0.514251762446698
intermediate,256,0,38,0.15758532450174137,0.5147099289852566
intermediate,256,0,39,0.16766083624630024,0.5273673566649234
intermediate,256,0,40,0.14821564077432922,0.520904201176923
intermediate,256,0,41,0.13051167084590512,0.5234382058696067
intermediate,256,0,42,0.14578918751501233,0.5141094076706326
intermediate,256,0,43,0.14371731079311945,0.5110994331754641
intermediate,256,0,44,0.16393076406124962,0.5234898934223452
intermediate,256,0,45,0.14228550354223193,0.5314106236305015
intermediate,256,0,46,0.12636601906349101,0.5293424896936222
intermediate,256,0,47,0.1219465276436887,0.5226980303312586
intermediate,256,0,48,0.1268081681975528,0.5280741676434003
intermediate,256,0,49,0.12858505087760952,0.533949845994124
intermediate,256,0,50,0.10390375561882853,0.5273986015459755
intermediate,512,0,1,1.0687268379278898,0.4951463125629063
intermediate,512,0,2,0.9878740673802385,0.5300622837048651
intermediate,512,0,3,0.9566037324932885,0.5130401316141189
intermediate,512,0,4,0.9181543583171781,0.5154450091418282
intermediate,512,0,5,0.8862384577442536,0.5200651650413519
intermediate,512,0,6,0.8504857043731108,0.5370585282250623
intermediate,512,0,7,0.7981727294089401,0.5130009685097865
intermediate,512,0,8,0.7714143500264028,0.5355414903995772
intermediate,512,0,9,0.7301313183247516,0.5135892405266204
intermediate,512,0,10,0.6915650826534443,0.5081840697291174
intermediate,512,0,11,0.656170272257068,0.5157892327531058
intermediate,512,0,12,0.6198428572297995,0.5392535779312249
intermediate,512,0,13,0.5811032716305655,0.5004011797887727
intermediate,512,0,14,0.5438616813459125,0.5333774715684321
intermediate,512,0,15,0.49154935572680747,0.5234433623959643
intermediate,512,0,16,0.46293223394240235,0.5121525364902199
intermediate,512,0,17,0.4715842968161052,0.500970517366926
intermediate,512,0,18,0.42264221328967444,0.5147432629728369
intermediate,512,0,19,0.39564794368365924,0.525506431523358
intermediate,512,0,20,0.3640208467865553,0.5223095991876902
intermediate,512,0,21,0.3288791286644684,0.535461350235
intermediate,512,0,22,0.3243891167574307,0.5207979420853609
intermediate,512,0,23,0.3124057840820691,0.5147929225636284
intermediate,512,0,24,0.27360995095790586,0.5418238923144462
intermediate,512,0,25,0.262944642916844,0.5347522361439602
intermediate,512,0,26,0.22918589043687532,0.5269481697969534
intermediate,512,0,27,0.22864528157029276,0.5299531100549268
intermediate,512,0,28,0.22371872714844213,0.49067913021506976
intermediate,512,0,29,0.241660366312543,0.5077547226698855
intermediate,512,0,30,0.19827590748555457,0.5228507898769114
intermediate,512,0,31,0.20256874245422768,0.5261017045947524
intermediate,512,0,32,0.1662398738194168,0.5254597476355237
intermediate,512,0,33,0.16254624762458564,0.5188982207069509
intermediate,512,0,34,0.16388483636893877,0.5261171436015345
intermediate,512,0,35,0.14683034006705098,0.5452070321893814
intermediate,512,0,36,0.14534186698981985,0.5385729470243144
intermediate,512,0,37,0.15707275264582554,0.5157272627199428
intermediate,512,0,38,0.14419534185988528,0.535334679044042
intermediate,512,0,39,0.14854920842424596,0.5209893450064046
intermediate,512,0,40,0.1466614823779863,0.5175780582425372
intermediate,512,0,41,0.12927805435167466,0.5360022352013146
intermediate,512,0,42,0.1271951767462533,0.5451188515123614
intermediate,512,0,43,0.1135110240838409,0.517510717676982
intermediate,512,0,44,0.09436874027686395,0.5104182519673218
intermediate,512,0,45,0.12461195994001352,0.520673635151547
intermediate,512,0,46,0.11072389628217137,0.5287782169249545
intermediate,512,0,47,0.11424308747316711,0.5332146435483897
intermediate,512,0,48,0.11657240420648242,0.533295120008164
intermediate,512,0,49,0.10121515514667682,0.5398022282593664
intermediate,512,0,50,0.11976088145781337,0.5490924136552401
late,128,0,1,1.064202944489725,0.4645844368656415
late,128,0,2,1.0144443697824737,0.502435154286224
late,128,0,3,0.9806857316016838,0.48188365543585415
late,128,0,4,0.9576417513452824,0.49557083939097796
late,128,0,5,0.9288769820421359,0.5189287929976084
late,128,0,6,0.9074082882764337,0.5266036710350598
late,128,0,7,0.8660662562543355,0.5279908683421219
late,128,0,8,0.8377436683914367,0.5511318809742459
late,128,0,9,0.8171391840883837,0.5066706903877477
late,128,0,10,0.7851171768613616,0.5366623317196667
late,128,0,11,0.7555560457327699,0.5269995821990759
late,128,0,12,0.7387743652589275,0.5156107822925374
late,128,0,13,0.697421888542925,0.5339494485543453
late,128,0,14,0.6780792910702065,0.5432319297329733
late,128,0,15,0.6393718554120044,0.5274763163088272
late,128,0,16,0.6093305562544447,0.5345889189672672
late,128,0,17,0.5725634093953085,0.519532259442899
late,128,0,18,0.552137561481662,0.5148008713591995
late,128,0,19,0.5366189489003833,0.5202051249879825
late,128,0,20,0.5024540462612598,0.5269509926384573
late,128,0,21,0.480781327436449,0.528025211215294
late,128,0,22,0.4487618747165154,0.5385700936105197
late,128,0,23,0.42606773639638973,0.5439310364942046
late,128,0,24,0.42318089153584676,0.5352412806960829
late,128,0,25,0.40697324668388857,0.531294234919968
late,128,0,26,0.38750545980693707,0.5459318298655286
late,128,0,27,0.3510207315565835,0.5306809445786126
late,128,0,28,0.3339613808829629,0.536072551469827
late,128,0,29,0.31637474211696087,0.5438144337776364
late,128,0,30,0.32412308977738075,0.5391579376152843
late,128,0,31,0.32557378417930954,0.5450932217420266
late,128,0,32,0.29022986143144125,0.54439432898683
late,128,0,33,0.2913223797088758,0.5431622554825646
late,128,0,34,0.2590121744237804,0.5398642288648201
late,128,0,35,0.2560127515246975,0.5451499741042508
late,128,0,36,0.24458298550310426,0.5175004657688481
late,128,0,37,0.2242899607272762,0.5274399760459988
late,128,0,38,0.2398769426865145,0.5412519764731142
late,128,0,39,0.2188433192663024,0.5333415898899636
late,128,0,40,0.19776194167066863,0.5550949160583749
late,128,0,41,0.21214381690069062,0.5280689499724615
late,128,0,42,0.19384958683624448,0.5345813981837654
late,128,0,43,0.18980271419735373,0.5319979173340342
late,128,0,44,0.2011947202420883,0.5340300473032825
late,128,0,45,0.16059011163338263,0.518973234917461
late,128,0,46,0.18350475409598652,0.5386166857814819
late,128,0,47,0.17214622431765061,0.5233504226323652
late,128,0,48,0.16364634247869497,0.5313355177031193
late,128,0,49,0.15976152114894715,0.5385442498341505
late,128,0,50,0.16393125042822024,0.5385963348266675
late,256,0,1,1.0664465146067883,0.4800946872757332
late,256,0,2,1.0106310354386476,0.48508479846450464
late,256,0,3,0.9698987596744871,0.5024617012252783
late,256,0,4,0.9342142209786491,0.5186002122083839
late,256,0,5,0.9099940309710398,0.4903133633296421
late,256,0,6,0.8801097315606468,0.5164055905142905
late,256,0,7,0.8514649446112892,0.5140082133885558
late,256,0,8,0.8056270029558106,0.5236114386592363
late,256,0,9,0.7709727009475875,0.5332975148375989
late,256,0,10,0.7457010586301577,0.5221960638909513
late,256,0,11,0.7003174873793121,0.5347601849395311
late,256,0,12,0.6639125810327821,0.5406150537510804
late,256,0,13,0.6332704787601068,0.4945438550032073
late,256,0,14,0.5968569895302004,0.5379620515123938
late,256,0,15,0.5790927055582545,0.5298962965481214
late,256,0,16,0.5587369615704436,0.5373405677971423
late,256,0,17,0.5064819517426127,0.5333312462649578
late,256,0,18,0.4827514429620317,0.5432679337006043
late,256,0,19,0.45575134773899445,0.5576910436456748
late,256,0,20,0.4215259890536031,0.5497393437070822
late,256,0,21,0.41051607121415423,0.5239816996713907
late,256,0,22,0.3895690784741729,0.5261197524370039
late,256,0,23,0.35921685396160724,0.5293995477787529
late,256,0,24,0.3296303878719206,0.5340820711512181
late,256,0,25,0.32415512813297287,0.5122664386544467
late,256,0,26,0.31103919810089875,0.5207152848021862
late,256,0,27,0.30645575080783183,0.5242044086180678
late,256,0,28,0.2701549084507517,0.5182251411558328
late,256,0,29,0.2600306760198829,0.5148730627282055
late,256,0,30,0.2434188150359965,0.5366106135946375
late,256,0,31,0.2722673262538107,0.5353243048467454
late,256,0,32,0.22830867062542737,0.5334607097251292
late,256,0,33,0.20972244771941154,0.5557497337612068
late,256,0,34,0.20562821085867708,0.5227342177326338
late,256,0,35,0.21693361230631403,0.5400457773175086
late,256,0,36,0.19514602562793934,0.520293366809584
late,256,0,37,0.19580302513157233,0.5366184706733366
late,256,0,38,0.18942085099569744,0.5269143772250131
late,256,0,39,0.1800012052635111,0.5274374589274013
late,256,0,40,0.1530031824830396,0.5241784119802454
late,256,0,41,0.16035157084816445,0.5340249519215062
late,256,0,42,0.1335733887546382,0.5326351152066838
late,256,0,43,0.16058474960695748,0.5453337950972114
late,256,0,44,0.15077081479344492,0.5411381048811781
late,256,0,45,0.13403680981855254,0.5201302024943443
late,256,0,46,0.13322062501692983,0.5220197942537831
late,256,0,47,0.13058504927140785,0.5221648190098992
late,256,0,48,0.13639957463393787,0.5365978751401969
late,256,0,49,0.1390469053749799,0.5313432524926557
late,256,0,50,0.13811095954793576,0.532671210891187
late,512,0,1,1.0628083522422096,0.484763555025038
late,512,0,2,0.9938126343451599,0.5033330930351289
late,512,0,3,0.9669605862731196,0.4619734613358457
late,512,0,4,0.9233782519444536,0.49967079757419874
late,512,0,5,0.8762530270772335,0.495625930658743
late,512,0,6,0.8427402164129363,0.5335178900994225
late,512,0,7,0.8064020256351104,0.5474641436455789
late,512,0,8,0.7656475432458723,0.5359817008127562
late,512,0,9,0.7154909150154521,0.5189292821542589
late,512,0,10,0.6807446743361957,0.5131724790603758
late,512,0,11,0.6492806648841031,0.5215952674257114
late,512,0,12,0.604952474812621,0.5318894162744904
late,512,0,13,0.5406250235997689,0.5312448199075017
late,512,0,14,0.5122129889226452,0.5341410960537144
late,512,0,15,0.5020616536565269,0.5163537195278081
late,512,0,16,0.44585051523479446,0.5287214951350212
late,512,0,17,0.40414285327893884,0.5280792630251767
late,512,0,18,0.38001980623025955,0.5392484214048673
late,512,0,19,0.34393439756000466,0.522172523227145
late,512,0,20,0.33977862410649995,0.5150594008397636
late,512,0,21,0.32087791374070973,0.5078481515901351
late,512,0,22,0.32389116018786024,0.5031604716913123
late,512,0,23,0.2686029589258176,0.5306910741975838
late,512,0,24,0.25654842195220356,0.5062872934813741
late,512,0,25,0.2253750031341149,0.5221000872798135
late,512,0,26,0.21524434136711806,0.5273725743358623
late,512,0,27,0.24599456641660766,0.5307454011580824
late,512,0,28,0.2178533346856808,0.5056763062525818
late,512,0,29,0.21160752940013922,0.5208367383222053
late,512,0,30,0.2046530791532396,0.5149379473197446
late,512,0,31,0.1909056927165632,0.5116660396289853
late,512,0,32,0.1943689634516479,0.5209532493219015
late,512,0,33,0.1490078751489525,0.5050008318720288
late,512,0,34,0.1601720768390934,0.517515751914177
late,512,0,35,0.14644537099337834,0.52670983840975
late,512,0,36,0.16702667885126538,0.5214372596368293
late,512,0,37,0.15254066591180038,0.5056142139302561
late,512,0,38,0.15130986552960046,0.505697207508628
late,512,0,39,0.1333194644166882,0.5024354905814211
late,512,0,40,0.13113015615086926,0.5163510189754666
late,512,0,41,0.11776490952200941,0.5110964880447973
late,512,0,42,0.11092926383682286,0.5287729992540158
late,512,0,43,0.10304783311996779,0.5108998368805242
late,512,0,44,0.13004710199479155,0.5286955596417799
late,512,0,45,0.1445332809164998,0.518258566860285
late,512,0,46,0.11649427174682349,0.5202130737835535
late,512,0,47,0.09303425039145503,0.5208782656836819
late,512,0,48,0.10815962701743054,0.5182615119909517
late,512,0,49,0.09847928847186573,0.5168947879278666
late,512,0,50,0.09602062529104873,0.5419688253536904
learned,128,0,1,1.0696900173206623,0.4762246836720753
learned,128,0,2,1.0146740369823304,0.5024617012252783
learned,128,0,3,0.9813431650937052,0.5054795837529635
learned,128,0,4,0.9580834895284536,0.5248099335975961
learned,128,0,5,0.9332652183739506,0.5399677874040409
learned,128,0,6,0.8925284461392522,0.5231014622787766
learned,128,0,7,0.8756071181520649,0.5126442510223934
learned,128,0,8,0.8421683698219039,0.5368411490477231
learned,128,0,9,0.8111767623606487,0.5248357468016747
learned,128,0,10,0.7795138644500518,0.526780215822844
learned,128,0,11,0.7541309295620561,0.5212664522489252
learned,128,0,12,0.7168885199429362,0.5018530476813394
learned,128,0,13,0.6937651027627277,0.5300828486657142
learned,128,0,14,0.665763709941849,0.5076978174462081
learned,128,0,15,0.6352256873065513,0.49406742661636266
learned,128,0,16,0.5968993845784074,0.5373562819545404
learned,128,0,17,0.5693833173746521,0.5242432659994937
learned,128,0,18,0.5455880271697333,0.5175235784205854
learned,128,0,19,0.5238648924794777,0.5089739660028383
learned,128,0,20,0.5077386177878593,0.5141684325731289
learned,128,0,21,0.49471076849519796,0.5175857624597829
learned,128,0,22,0.44619290792781957,0.5142127827761095
learned,128,0,23,0.40018199350534794,0.5163199881004492
learned,128,0,24,0.40792413494683,0.5110808044596901
learned,128,0,25,0.4084173335897856,0.525304623832727
learned,128,0,26,0.35807451510132626,0.5208290035326689
learned,128,0,27,0.3403521594632621,0.5175548538739281
learned,128,0,28,0.3294608268704994,0.5117047441489578
learned,128,0,29,0.3280973268597781,0.5253586756426096
learned,128,0,30,0.3352652885095432,0.512833381403165
learned,128,0,31,0.3104557433247059,0.49527304489844565
learned,128,0,32,0.3087593720578538,0.5149171989251516
learned,128,0,33,0.2852675887041314,0.5274708540595631
learned,128,0,34,0.2696368893443113,0.5280818412883556
learned,128,0,35,0.2571523046634098,0.5300879440474905
learned,128,0,36,0.25185367652442936,0.5194959497523614
learned,128,0,37,0.22903109104895725,0.5326633232401973
learned,128,0,38,0.2115092670823799,0.535257178287225
learned,128,0,39,0.20826852535404927,0.5268342370604359
learned,128,0,40,0.21025758763043717,0.5385339979260165
learned,128,0,41,0.220377400087951,0.5149298762350111
learned,128,0,42,0.19240445303469847,0.5241525682038761
learned,128,0,43,0.1715204476177829,0.5288171660232525
learned,128,0,44,0.21213381576647417,0.5346228949729513
learned,128,0,45,0.1965732150904827,0.5101648790131151
learned,128,0,46,0.19129499486536813,0.5181784266957079
learned,128,0,47,0.1688978901035935,0.5233243342776707
learned,128,0,48,0.14776344575375913,0.5385858994847896
learned,128,0,49,0.18466061831516317,0.5155950375628487
learned,128,0,50,0.16939103967472643,0.5215280491493188
learned,256,0,1,1.0663887472415103,0.49434395298536077
learned,256,0,2,1.0044586168442873,0.5136902208026625
learned,256,0,3,0.9671240059461822,0.5147099289852566
learned,256,0,4,0.9383748011475034,0.5104963030253707
learned,256,0,5,0.8891729114682722,0.5248490661296379
learned,256,0,6,0.8638950430132544,0.5142102045129308
learned,256,0,7,0.8335328813736219,0.539387922767138
learned,256,0,8,0.7831947424745231,0.5161982900021048
learned,256,0,9,0.7530379785384033,0.5279057856572218
learned,256,0,10,0.7150545553461357,0.5235679750526847
learned,256,0,11,0.6930302637661241,0.5424969718655642
learned,256,0,12,0.6632170675427961,0.5463227169831133
learned,256,0,13,0.6196517579250167,0.5177409474071609
learned,256,0,14,0.5902379817194209,0.5233553651526881
learned,256,0,15,0.5660235375956633,0.5314205086711475
learned,256,0,16,0.5145431883679504,0.5314315248865477
learned,256,0,17,0.4970867946973364,0.5432034159765533
learned,256,0,18,0.4665794892659392,0.5241759865785198
learned,256,0,19,0.437917646163415,0.5452302059856998
learned,256,0,20,0.40206464909351425,0.5334088693109375
learned,256,0,21,0.3915179977446668,0.5214323782610877
learned,256,0,22,0.37545082026764953,0.5174924558286959
learned,256,0,23,0.3676682954981723,0.5181888926098764
learned,256,0,24,0.33554391127080946,0.5160559963706207
learned,256,0,25,0.30873728171357007,0.5077911546495858
learned,256,0,26,0.28949197196019427,0.523531481928403
learned,256,0,27,0.29196735119335465,0.509064480364712
learned,256,0,28,0.2936229733777679,0.5129679402451127
learned,256,0,29,0.24135053227114123,0.5090334494896944
learned,256,0,30,0.22950994464225,0.5228478447462446
learned,256,0,31,0.2219670685419988,0.5254002030040863
