external_code,fold,split,label,in_buffer
1638,0,train,2,False
1639,0,train,0,False
1640,0,train,0,False
1641,0,train,0,False
1642,0,val,0,False
1644,0,train,2,False
1645,0,train,2,False
1646,0,train,2,False
1647,0,train,0,False
1649,0,train,0,False
1650,0,val,2,False
1652,0,val,0,False
1653,0,train,2,False
1654,0,train,0,False
1656,0,val,0,False
1657,0,val,0,False
1658,0,train,1,False
1659,0,train,2,False
1661,0,train,1,False
1662,0,val,0,False
1663,0,train,2,False
1664,0,train,2,False
1665,0,train,1,False
1666,0,train,2,False
1667,0,val,1,False
1668,0,train,2,False
1669,0,train,1,False
1670,0,train,0,False
1671,0,val,2,False
1672,0,train,0,False
1673,0,train,2,False
1674,0,train,2,False
1675,0,train,2,False
1676,0,train,0,False
1677,0,train,1,False
1678,0,train,0,False
1680,0,val,0,False
1681,0,train,2,False
1682,0,val,2,False
1683,0,val,0,False
1684,0,train,1,False
1685,0,train,0,False
1686,0,train,0,False
1687,0,train,0,False
1689,0,train,0,False
1690,0,train,2,False
1691,0,train,2,False
1692,0,train,2,False
1693,0,train,2,False
1694,0,train,2,False
1695,0,val,0,False
1696,0,val,1,True
1697,0,train,1,False
1698,0,train,2,False
1699,0,val,1,False
1701,0,train,2,False
1702,0,train,1,False
1703,0,train,1,False
1704,0,train,2,False
1705,0,train,2,False
1706,0,train,1,False
1707,0,train,1,False
1708,0,val,1,False
1709,0,val,2,False
1710,0,train,2,False
1712,0,val,0,False
1713,0,train,0,False
1714,0,train,2,False
1715,0,train,1,False
1716,0,train,2,False
1717,0,train,2,False
1718,0,val,1,True
1719,0,train,2,False
1720,0,train,2,False
1723,0,train,2,False
1724,0,train,1,False
1725,0,train,2,False
1726,0,train,2,False
1727,0,train,2,False
1728,0,train,1,False
1729,0,train,2,False
1730,0,val,2,False
1731,0,train,2,False
1732,0,train,2,False
1733,0,train,2,False
1734,0,train,2,False
1735,0,train,0,False
1736,0,train,2,False
1737,0,val,2,False
1738,0,val,1,False
1739,0,train,2,False
1740,0,train,2,False
1741,0,train,1,False
1742,0,val,1,False
1743,0,train,2,False
1744,0,val,2,False
1745,0,val,2,False
1746,0,train,2,False
1747,0,train,2,False
1748,0,train,1,False
1749,0,val,1,True
1750,0,train,2,False
1752,0,val,2,False
1753,0,val,0,False
1754,0,val,2,False
1755,0,train,2,False
1756,0,val,0,False
1757,0,train,2,False
1758,0,train,2,False
1759,0,train,2,False
1760,0,val,2,False
1761,0,train,0,False
1762,0,val,2,False
1763,0,train,0,False
1764,0,train,1,False
1765,0,train,0,False
1766,0,val,2,False
1768,0,val,2,False
1769,0,val,0,False
1770,0,train,2,False
1771,0,val,2,False
1772,0,train,2,False
1773,0,train,1,False
1774,0,train,0,False
1775,0,train,2,False
1777,0,train,2,False
1778,0,train,2,False
1779,0,train,2,False
1780,0,train,2,False
1781,0,val,0,False
1782,0,train,1,False
1783,0,train,1,False
1784,0,val,1,True
1785,0,train,2,False
1786,0,val,0,False
1788,0,train,1,False
1790,0,train,2,False
1791,0,train,1,False
1792,0,train,0,False
1793,0,train,0,False
1794,0,train,2,False
1795,0,train,2,False
1796,0,val,2,False
1797,0,train,0,False
1798,0,train,2,False
1800,0,val,2,False
1804,0,train,2,False
1805,0,val,1,False
1806,0,train,2,False
1807,0,train,1,False
1809,0,train,2,False
1810,0,val,1,False
1811,0,val,1,True
1812,0,train,2,False
1813,0,train,2,False
1817,0,train,1,False
1818,0,train,1,False
1820,0,train,0,False
1821,0,train,1,False
1823,0,train,0,False
1824,0,val,1,False
1825,0,train,1,False
1826,0,val,1,False
1828,0,val,1,False
1829,0,val,1,True
1830,0,train,2,False
1832,0,train,2,False
1833,0,train,1,False
1834,0,train,2,False
1835,0,train,2,False
1836,0,train,2,False
1837,0,train,2,False
1838,0,val,1,True
1839,0,train,1,False
1840,0,train,0,False
1842,0,train,0,False
1844,0,train,2,False
1845,0,val,1,False
1846,0,train,2,False
1847,0,train,2,False
1848,0,train,0,False
1849,0,train,2,False
1850,0,train,1,False
1851,0,train,0,False
1853,0,val,2,False
1857,0,val,2,False
1858,0,train,2,False
1859,0,train,0,False
1862,0,train,1,False
1865,0,val,1,True
1866,0,val,0,False
1867,0,train,1,False
1870,0,train,0,False
1872,0,train,2,False
1874,0,train,1,False
1875,0,train,2,False
1877,0,train,1,False
1878,0,train,1,False
1881,0,train,0,False
1882,0,train,2,False
1884,0,val,0,False
1885,0,val,0,False
1886,0,train,0,False
1887,0,val,2,False
1888,0,train,2,False
1889,0,train,2,False
1890,0,train,2,False
1891,0,train,2,False
1892,0,train,2,False
1894,0,train,2,False
1895,0,val,2,False
1897,0,train,2,False
1898,0,train,0,False
1899,0,train,2,False
1901,0,val,1,False
1903,0,train,0,False
1904,0,train,1,False
1905,0,val,1,True
1906,0,train,0,False
1907,0,train,0,False
1909,0,train,0,False
1910,0,train,1,False
1911,0,train,1,False
1913,0,train,0,False
1914,0,train,0,False
1915,0,train,0,False
1916,0,train,0,False
1917,0,train,1,False
1918,0,train,0,False
1919,0,train,0,False
1920,0,train,0,False
1921,0,train,1,False
1922,0,train,1,False
1923,0,train,1,False
1924,0,train,0,False
1925,0,val,1,True
1926,0,train,2,False
1927,0,train,2,False
1928,0,train,2,False
1930,0,train,1,False
1932,0,val,1,True
1933,0,train,1,False
1934,0,train,0,False
1935,0,train,0,False
1937,0,train,2,False
1938,0,val,1,False
1943,0,train,0,False
1945,0,val,0,False
1947,0,train,1,False
1948,0,val,0,False
1949,0,train,0,False
1950,0,train,0,False
1951,0,val,1,True
1952,0,train,0,False
1953,0,train,0,False
1954,0,val,1,True
1955,0,train,0,False
1957,0,train,0,False
1958,0,train,1,False
1959,0,train,0,False
1961,0,val,1,True
1962,0,train,1,False
1964,0,train,0,False
1965,0,val,2,False
1968,0,train,0,False
1969,0,train,1,False
1970,0,train,1,False
1972,0,train,2,False
1974,0,val,1,False
1975,0,train,0,False
1976,0,train,1,False
1977,0,train,0,False
1979,0,train,1,False
1982,0,train,0,False
1984,0,train,0,False
1985,0,train,0,False
1986,0,train,0,False
1987,0,val,0,False
1988,0,val,0,False
1989,0,val,0,False
1990,0,train,0,False
1991,0,train,1,False
1992,0,train,0,False
1994,0,train,0,False
1995,0,train,0,False
1996,0,train,2,False
1998,0,val,2,False
1999,0,train,2,False
2000,0,val,1,False
2001,0,train,2,False
2002,0,train,2,False
2003,0,train,2,False
2004,0,train,1,False
2005,0,val,2,False
2006,0,train,2,False
2007,0,train,1,False
2010,0,train,2,False
2011,0,val,1,False
2012,0,val,1,True
2013,0,train,0,False
2015,0,val,1,True
2016,0,train,1,False
2017,0,val,2,False
2019,0,train,0,False
2020,0,train,2,False
2021,0,val,1,False
2022,0,train,1,False
2023,0,train,1,False
2025,0,train,0,False
2026,0,train,1,False
2028,0,train,1,False
2029,0,val,1,False
2030,0,train,1,False
2031,0,val,0,False
2033,0,train,1,False
2034,0,train,2,False
2035,0,train,1,False
2036,0,train,2,False
2037,0,train,0,False
2038,0,train,0,False
2039,0,train,0,False
2040,0,train,1,False
2041,0,train,1,False
2042,0,train,1,False
2043,0,train,1,False
2044,0,train,0,False
2045,0,train,1,False
2046,0,train,1,False
2047,0,train,1,False
2048,0,train,0,False
2050,0,train,0,False
2051,0,train,2,False
2052,0,val,1,False
2053,0,train,0,False
2054,0,train,1,False
2055,0,train,0,False
2057,0,train,2,False
2058,0,val,1,False
2059,0,train,1,False
2060,0,val,1,False
2061,0,val,1,False
2062,0,train,1,False
2063,0,train,1,False
2064,0,train,0,False
2066,0,val,1,True
2067,0,train,2,False
2068,0,train,1,False
2070,0,train,0,False
2072,0,val,2,False
2073,0,train,1,False
2074,0,train,1,False
2075,0,train,0,False
2076,0,train,0,False
2078,0,train,1,False
2079,0,val,0,False
2081,0,train,1,False
2082,0,val,1,True
2083,0,train,1,False
2084,0,val,0,False
2086,0,train,1,False
2088,0,train,0,False
2089,0,train,1,False
2090,0,train,1,False
2091,0,train,1,False
2093,0,train,0,False
2094,0,train,0,False
2095,0,train,0,False
2096,0,train,0,False
2097,0,train,2,False
2099,0,train,2,False
2100,0,train,1,False
2101,0,val,1,False
2102,0,val,1,True
2103,0,train,0,False
2104,0,val,1,True
2105,0,train,1,False
2107,0,train,1,False
2108,0,train,0,False
2109,0,train,1,False
2110,0,train,0,False
2112,0,val,1,True
2113,0,val,0,False
2114,0,train,0,False
2115,0,train,2,False
2117,0,val,2,False
2118,0,train,1,False
2119,0,train,1,False
2120,0,train,0,False
2121,0,train,1,False
2122,0,train,2,False
2124,0,train,1,False
2125,0,val,0,False
2126,0,val,1,False
2127,0,train,0,False
2128,0,val,1,True
2130,0,train,2,False
2132,0,train,1,False
2134,0,val,1,False
2135,0,train,0,False
2136,0,train,2,False
2137,0,train,1,False
2138,0,train,2,False
2139,0,train,2,False
2141,0,train,2,False
2142,0,train,1,False
2144,0,train,1,False
2147,0,train,2,False
2148,0,train,1,False
2149,0,train,2,False
2150,0,val,0,False
2151,0,train,0,False
2153,0,train,1,False
2155,0,train,0,False
2156,0,val,0,False
2158,0,val,0,False
2163,0,train,1,False
2164,0,train,1,False
2165,0,train,0,False
2166,0,train,1,False
2167,0,train,0,False
2168,0,train,1,False
2169,0,train,2,False
2172,0,train,1,False
2173,0,train,2,False
2174,0,train,2,False
2175,0,val,2,False
2176,0,train,1,False
2177,0,train,0,False
2180,0,train,0,False
2181,0,val,2,False
2182,0,train,1,False
2183,0,val,2,False
2184,0,train,2,False
2187,0,train,2,False
2188,0,train,1,False
2189,0,train,1,False
2191,0,val,2,False
2193,0,train,1,False
2194,0,train,2,False
2195,0,val,1,False
2200,0,val,1,False
2201,0,train,2,False
2203,0,train,1,False
2204,0,val,2,False
2205,0,val,2,False
2206,0,train,1,False
2207,0,val,1,True
2208,0,train,2,False
2209,0,train,2,False
2210,0,train,1,False
2211,0,val,1,True
2212,0,val,0,False
2213,0,train,0,False
2214,0,train,0,False
2216,0,train,1,False
2217,0,train,1,False
2218,0,train,0,False
2222,0,train,0,False
2223,0,train,2,False
2224,0,train,0,False
2225,0,train,2,False
2226,0,train,2,False
2229,0,train,2,False
2230,0,train,0,False
2231,0,train,1,False
2232,0,train,0,False
2233,0,train,1,False
2234,0,train,1,False
2235,0,train,0,False
2237,0,train,1,False
2238,0,train,1,False
2239,0,val,1,True
2240,0,train,0,False
2241,0,val,1,False
2242,0,train,2,False
2244,0,train,2,False
2245,0,train,0,False
2246,0,train,0,False
2247,0,train,0,False
2248,0,val,2,False
2249,0,train,0,False
2250,0,train,2,False
2251,0,train,2,False
2252,0,val,2,False
2254,0,val,1,True
2255,0,train,2,False
2256,0,val,1,False
2257,0,train,0,False
2258,0,val,0,False
2259,0,train,0,False
2260,0,train,0,False
2261,0,train,0,False
2263,0,train,2,False
2265,0,train,2,False
2266,0,val,2,False
2267,0,train,1,False
2270,0,train,1,False
2271,0,val,1,False
2272,0,val,2,False
2273,0,train,2,False
2274,0,train,1,False
2275,0,train,1,False
2277,0,train,1,False
2278,0,train,2,False
2280,0,train,2,False
2281,0,train,0,False
2282,0,train,1,False
2283,0,train,1,False
2284,0,train,2,False
2285,0,train,0,False
2286,0,val,2,False
2287,0,train,2,False
2288,0,train,0,False
2290,0,train,2,False
2292,0,val,1,False
2293,0,train,1,False
2295,0,train,1,False
2296,0,train,2,False
2297,0,val,2,False
2298,0,train,2,False
2299,0,train,1,False
2300,0,train,1,False
2301,0,val,0,False
2302,0,val,1,True
2303,0,val,1,True
2304,0,train,0,False
2305,0,val,1,False
2307,0,train,1,False
2308,0,train,1,False
2309,0,train,1,False
2311,0,val,2,False
2315,0,train,2,False
2316,0,val,1,True
2317,0,train,1,False
2318,0,train,2,False
2319,0,val,2,False
2320,0,train,2,False
2321,0,val,1,False
2322,0,train,2,False
2323,0,train,0,False
2324,0,val,2,False
2326,0,train,1,False
2327,0,train,2,False
2328,0,val,2,False
2329,0,train,2,False
2331,0,train,1,False
2332,0,train,2,False
2333,0,train,2,False
2334,0,train,1,False
2335,0,train,2,False
2336,0,train,1,False
2337,0,train,2,False
2338,0,val,1,True
2339,0,val,2,False
2340,0,train,2,False
2341,0,train,1,False
2343,0,train,2,False
2344,0,val,1,False
2345,0,train,2,False
2346,0,train,2,False
2347,0,train,2,False
2348,0,val,2,False
2350,0,val,1,True
2351,0,val,1,True
2352,0,val,1,True
2353,0,train,1,False
2355,0,train,2,False
2356,0,train,2,False
2357,0,train,2,False
2358,0,train,2,False
2360,0,train,2,False
2361,0,train,2,False
2362,0,val,1,False
2363,0,train,2,False
2364,0,train,2,False
2365,0,val,2,False
2366,0,train,2,False
2368,0,train,2,False
2369,0,train,2,False
2370,0,train,1,False
2372,0,train,1,False
2374,0,train,1,False
2375,0,train,2,False
2376,0,train,1,False
2377,0,train,0,False
2378,0,train,1,False
2379,0,train,0,False
2380,0,train,1,False
2381,0,train,1,False
2382,0,train,2,False
2383,0,train,2,False
2385,0,train,1,False
2386,0,val,2,False
2388,0,train,2,False
2390,0,train,2,False
2391,0,train,2,False
2393,0,train,2,False
2395,0,train,1,False
2396,0,train,1,False
2397,0,train,1,False
2398,0,train,2,False
2399,0,train,2,False
2400,0,train,0,False
2401,0,train,2,False
2402,0,train,2,False
2403,0,train,2,False
2404,0,val,1,True
2406,0,val,1,True
2408,0,val,1,False
2409,0,train,2,False
2410,0,train,1,False
2411,0,val,1,False
2412,0,train,1,False
2413,0,train,1,False
2414,0,train,0,False
2415,0,val,1,True
2417,0,val,1,False
2419,0,train,0,False
2420,0,train,0,False
2421,0,train,2,False
2424,0,train,1,False
2425,0,train,1,False
2427,0,train,1,False
2428,0,train,1,False
2429,0,train,2,False
2431,0,train,2,False
2432,0,train,1,False
2433,0,train,2,False
2434,0,val,1,True
2436,0,train,2,False
2437,0,train,2,False
2438,0,train,0,False
2440,0,train,2,False
2441,0,train,1,False
2442,0,train,2,False
2443,0,train,2,False
2444,0,train,1,False
2445,0,train,0,False
2446,0,train,0,False
2447,0,val,0,False
2449,0,train,2,False
2450,0,train,0,False
2451,0,train,0,False
2452,0,train,2,False
2453,0,train,1,False
2454,0,train,2,False
2455,0,train,1,False
2456,0,train,1,False
2457,0,train,2,False
2460,0,train,0,False
2461,0,train,2,False
2462,0,train,0,False
2464,0,train,0,False
2465,0,val,1,True
2466,0,val,2,False
2467,0,train,2,False
2468,0,val,1,False
2469,0,train,2,False
2470,0,train,1,False
2472,0,train,0,False
2473,0,train,0,False
2475,0,train,2,False
2476,0,val,2,False
2477,0,val,2,False
2478,0,train,2,False
2479,0,train,0,False
2480,0,train,2,False
2484,0,train,2,False
2486,0,train,2,False
2487,0,val,2,False
2488,0,train,2,False
2489,0,train,1,False
2491,0,train,2,False
2492,0,train,2,False
2493,0,train,1,False
2495,0,train,2,False
2498,0,val,1,False
2499,0,train,0,False
2500,0,train,1,False
2501,0,train,1,False
2502,0,train,2,False
2503,0,train,1,False
2504,0,train,2,False
2505,0,val,2,False
2506,0,train,2,False
2507,0,train,2,False
2508,0,train,2,False
2509,0,train,1,False
2510,0,val,2,False
2511,0,train,2,False
2512,0,train,1,False
2513,0,train,2,False
2514,0,train,2,False
2515,0,train,2,False
2516,0,train,2,False
2517,0,train,1,False
2518,0,train,1,False
2519,0,train,2,False
2520,0,train,1,False
2521,0,train,2,False
2522,0,train,1,False
2523,0,train,1,False
2524,0,val,2,False
2525,0,val,2,False
2527,0,train,2,False
2529,0,train,1,False
2530,0,val,1,True
2531,0,train,2,False
2533,0,train,2,False
2536,0,val,1,False
2537,0,val,0,False
2540,0,val,1,False
2541,0,train,2,False
2542,0,train,1,False
2543,0,train,2,False
2546,0,val,1,False
2547,0,train,1,False
2548,0,val,2,False
2549,0,val,2,False
2550,0,val,2,False
2552,0,train,1,False
2553,0,train,2,False
2555,0,train,2,False
2556,0,val,2,False
2557,0,train,2,False
2560,0,train,2,False
2561,0,train,2,False
2562,0,train,1,False
2563,0,train,1,False
2564,0,train,2,False
2565,0,val,2,False
2567,0,val,1,False
2568,0,train,2,False
2569,0,train,1,False
2570,0,train,2,False
2571,0,train,2,False
2572,0,train,1,False
2573,0,val,1,True
2575,0,train,2,False
2576,0,train,1,False
2578,0,train,1,False
2579,0,val,1,True
2580,0,train,0,False
2581,0,train,2,False
2582,0,train,2,False
2583,0,val,1,True
2585,0,val,2,False
2586,0,train,1,False
2587,0,val,1,False
2588,0,train,2,False
2589,0,train,2,False
2590,0,train,0,False
2592,0,train,1,False
2594,0,train,2,False
2595,0,train,1,False
2596,0,val,1,False
2598,0,val,1,False
2600,0,train,1,False
2601,0,train,0,False
2602,0,val,1,True
2605,0,train,1,False
2606,0,train,1,False
2607,0,train,0,False
2608,0,train,0,False
2609,0,train,0,False
2611,0,val,1,True
2612,0,train,1,False
2613,0,train,1,False
2614,0,train,2,False
2616,0,train,1,False
2617,0,train,0,False
2618,0,train,2,False
2619,0,train,1,False
2620,0,train,1,False
2622,0,train,1,False
2623,0,val,2,False
2624,0,train,2,False
2626,0,train,2,False
2628,0,train,2,False
2629,0,val,1,True
2630,0,train,2,False
2631,0,train,1,False
2632,0,train,1,False
2634,0,train,1,False
2635,0,train,2,False
2636,0,train,1,False
2637,0,train,1,False
2638,0,train,1,False
2639,0,train,0,False
2640,0,train,1,False
2641,0,train,2,False
2642,0,train,2,False
2643,0,val,1,True
2644,0,train,0,False
2645,0,train,1,False
2646,0,train,1,False
2647,0,train,2,False
2648,0,train,2,False
2649,0,val,1,False
2650,0,train,0,False
2651,0,train,2,False
2652,0,val,2,False
2653,0,train,2,False
2654,0,val,0,False
2655,0,train,1,False
2656,0,train,1,False
2657,0,train,1,False
2659,0,train,2,False
2660,0,train,2,False
2661,0,train,2,False
2662,0,train,1,False
2663,0,train,2,False
2664,0,train,1,False
2666,0,train,1,False
2667,0,train,1,False
2668,0,train,2,False
2669,0,train,1,False
2671,0,train,0,False
2672,0,val,1,False
2673,0,train,0,False
2674,0,train,0,False
2675,0,train,2,False
2676,0,val,1,True
2677,0,val,1,False
2678,0,val,2,False
2679,0,train,0,False
2680,0,val,2,False
2682,0,train,2,False
2683,0,val,2,False
2684,0,train,1,False
2685,0,train,1,False
2686,0,train,2,False
2687,0,train,1,False
2688,0,val,1,False
2689,0,train,0,False
2690,0,train,2,False
2691,0,train,2,False
2692,0,train,1,False
2693,0,train,2,False
2694,0,train,2,False
2695,0,train,2,False
2696,0,train,0,False
2697,0,train,0,False
2698,0,train,0,False
2699,0,train,1,False
2700,0,val,2,False
2702,0,train,1,False
2704,0,train,2,False
2705,0,train,1,False
2707,0,train,1,False
2709,0,train,2,False
2711,0,train,1,False
2712,0,train,2,False
2713,0,train,2,False
2714,0,train,1,False
2715,0,val,1,False
2716,0,train,1,False
2718,0,val,1,False
2720,0,val,1,False
2721,0,train,0,False
2724,0,train,0,False
2726,0,train,1,False
2727,0,val,1,True
2729,0,train,0,False
2732,0,val,0,False
2734,0,train,0,False
2735,0,train,1,False
2737,0,train,0,False
2738,0,train,1,False
2739,0,val,2,False
2740,0,val,0,False
2741,0,train,1,False
2742,0,train,1,False
2744,0,train,1,False
2745,0,train,1,False
2746,0,train,1,False
2747,0,train,1,False
2748,0,train,0,False
2749,0,train,1,False
2751,0,train,1,False
2753,0,train,1,False
2754,0,train,1,False
2755,0,val,1,False
2756,0,train,1,False
2757,0,val,0,False
2759,0,train,0,False
2760,0,train,1,False
2761,0,val,1,True
2763,0,val,1,False
2764,0,train,0,False
2766,0,train,1,False
2767,0,train,1,False
2768,0,train,1,False
2769,0,val,1,True
2770,0,val,1,True
2771,0,train,2,False
2772,0,train,2,False
2773,0,val,1,True
